date,product_id,sku,quantity_demanded
2026-06-04,15,BED-015,3
2026-06-05,15,BED-015,2
2026-06-06,15,BED-015,1
2026-06-07,15,BED-015,0
2026-06-08,15,BED-015,1
2026-06-09,15,BED-015,3
2026-06-10,15,BED-015,4
2026-06-11,15,BED-015,3
2026-06-12,15,BED-015,0
2026-06-13,15,BED-015,0
2026-06-14,15,BED-015,1
2026-06-15,15,BED-015,0
2026-06-16,15,BED-015,2
2026-06-17,15,BED-015,2
2026-06-18,15,BED-015,0
2026-06-19,15,BED-015,2
2026-06-20,15,BED-015,0
2026-06-21,15,BED-015,0
2026-06-22,15,BED-015,0
2026-06-23,15,BED-015,0
2026-06-24,15,BED-015,2
2026-06-25,15,BED-015,1
2026-06-26,15,BED-015,1
2026-06-27,15,BED-015,0
2026-06-28,15,BED-015,0
2026-06-29,15,BED-015,2
2026-06-30,15,BED-015,0
2026-07-01,15,BED-015,0
2026-07-02,15,BED-015,3
2026-07-03,15,BED-015,1
2026-07-04,15,BED-015,0
2026-07-05,15,BED-015,2
2026-07-06,15,BED-015,2
2026-07-07,15,BED-015,3
2026-07-08,15,BED-015,1
2026-07-09,15,BED-015,0
2026-07-10,15,BED-015,1
2026-07-11,15,BED-015,0
2026-07-12,15,BED-015,1
2026-07-13,15,BED-015,3
2026-07-14,15,BED-015,0
2026-07-15,15,BED-015,2
2026-07-16,15,BED-015,1
2026-07-17,15,BED-015,2
2026-07-18,15,BED-015,0
2026-07-19,15,BED-015,1
2026-07-20,15,BED-015,1
2026-07-21,15,BED-015,0
2026-07-22,15,BED-015,2
2026-07-23,15,BED-015,0
2026-07-24,15,BED-015,1
2026-07-25,15,BED-015,0
2026-07-26,15,BED-015,0
2026-07-27,15,BED-015,0
2026-07-28,15,BED-015,1
2026-07-29,15,BED-015,1
2026-07-30,15,BED-015,1
2026-07-31,15,BED-015,1
2026-08-01,15,BED-015,0
2026-08-02,15,BED-015,1
2026-08-03,15,BED-015,0
2026-08-04,15,BED-015,1
2026-08-05,15,BED-015,2
2026-08-06,15,BED-015,0
2026-08-07,15,BED-015,1
2026-08-08,15,BED-015,1
2026-08-09,15,BED-015,0
2026-08-10,15,BED-015,0
2026-08-11,15,BED-015,3
2026-08-12,15,BED-015,1
2026-08-13,15,BED-015,2
2026-08-14,15,BED-015,3
2026-08-15,15,BED-015,0
2026-08-16,15,BED-015,0
2026-08-17,15,BED-015,1
2026-08-18,15,BED-015,3
2026-08-19,15,BED-015,0
2026-08-20,15,BED-015,1
2026-08-21,15,BED-015,0
2026-08-22,15,BED-015,2
2026-08-23,15,BED-015,1
2026-08-24,15,BED-015,0
2026-02-26,16,BED-016,0
2026-02-27,16,BED-016,2
2026-02-28,16,BED-016,0
2026-03-01,16,BED-016,0
2026-03-02,16,BED-016,2
2026-03-03,16,BED-016,1
2026-03-04,16,BED-016,0
2026-03-05,16,BED-016,2
2026-03-06,16,BED-016,1
2026-03-07,16,BED-016,3
2026-03-08,16,BED-016,1
2026-03-09,16,BED-016,1
2026-03-10,16,BED-016,3
2026-03-11,16,BED-016,1
2026-03-12,16,BED-016,0
2026-03-13,16,BED-016,0
2026-03-14,16,BED-016,1
2026-03-15,16,BED-016,1
2026-03-16,16,BED-016,1
2026-03-17,16,BED-016,0
2026-03-18,16,BED-016,2
2026-03-19,16,BED-016,0
2026-03-20,16,BED-016,0
2026-03-21,16,BED-016,2
2026-03-22,16,BED-016,0
2026-03-23,16,BED-016,0
2026-03-24,16,BED-016,1
2026-03-25,16,BED-016,0
2026-03-26,16,BED-016,1
2026-03-27,16,BED-016,2
2026-03-28,16,BED-016,0
2026-03-29,16,BED-016,1
2026-03-30,16,BED-016,1
2026-03-31,16,BED-016,1
2026-04-01,16,BED-016,2
2026-04-02,16,BED-016,2
2026-04-03,16,BED-016,3
2026-04-04,16,BED-016,0
2026-04-05,16,BED-016,1
2026-04-06,16,BED-016,0
2026-04-07,16,BED-016,0
2026-04-08,16,BED-016,2
2026-04-09,16,BED-016,2
2026-04-10,16,BED-016,0
2026-04-11,16,BED-016,2
2026-04-12,16,BED-016,0
2026-04-13,16,BED-016,0
2026-04-14,16,BED-016,0
2026-04-15,16,BED-016,2
2026-04-16,16,BED-016,0
2026-04-17,16,BED-016,0
2026-04-18,16,BED-016,0
2026-04-19,16,BED-016,2
2026-04-20,16,BED-016,2
2026-04-21,16,BED-016,0
2026-04-22,16,BED-016,2
2026-04-23,16,BED-016,0
2026-04-24,16,BED-016,2
2026-04-25,16,BED-016,1
2026-04-26,16,BED-016,0
2026-04-27,16,BED-016,1
2026-04-28,16,BED-016,1
2026-04-29,16,BED-016,0
2026-04-30,16,BED-016,0
2026-05-01,16,BED-016,0
2026-05-02,16,BED-016,0
2026-05-03,16,BED-016,1
2026-05-04,16,BED-016,0
2026-05-05,16,BED-016,0
2026-05-06,16,BED-016,2
2026-05-07,16,BED-016,3
2026-05-08,16,BED-016,0
2026-05-09,16,BED-016,0
2026-05-10,16,BED-016,0
2026-05-11,16,BED-016,0
2026-05-12,16,BED-016,1
2026-05-13,16,BED-016,1
2026-05-14,16,BED-016,0
2026-05-15,16,BED-016,2
2026-05-16,16,BED-016,1
2026-05-17,16,BED-016,1
2026-05-18,16,BED-016,1
2026-05-19,16,BED-016,2
2026-05-20,16,BED-016,1
2026-05-21,16,BED-016,1
2026-05-22,16,BED-016,0
2026-05-23,16,BED-016,1
2026-05-24,16,BED-016,2
2026-05-25,16,BED-016,2
2026-05-26,16,BED-016,0
2026-05-27,16,BED-016,1
2026-05-28,16,BED-016,2
2026-05-29,16,BED-016,2
2026-05-30,16,BED-016,0
2026-05-31,16,BED-016,3
2026-06-01,16,BED-016,2
2026-06-02,16,BED-016,1
2026-06-03,16,BED-016,5
2026-06-04,16,BED-016,3
2026-06-05,16,BED-016,5
2026-06-06,16,BED-016,0
2026-06-07,16,BED-016,0
2026-06-08,16,BED-016,1
2026-06-09,16,BED-016,1
2026-06-10,16,BED-016,2
2026-06-11,16,BED-016,2
2026-06-12,16,BED-016,2
2026-06-13,16,BED-016,0
2026-06-14,16,BED-016,0
2026-06-15,16,BED-016,1
2026-06-16,16,BED-016,1
2026-06-17,16,BED-016,1
2026-06-18,16,BED-016,0
2026-06-19,16,BED-016,2
2026-06-20,16,BED-016,0
2026-06-21,16,BED-016,1
2026-06-22,16,BED-016,1
2026-06-23,16,BED-016,0
2026-06-24,16,BED-016,1
2026-06-25,16,BED-016,1
2026-06-26,16,BED-016,3
2026-06-27,16,BED-016,1
2026-06-28,16,BED-016,0
2026-06-29,16,BED-016,2
2026-06-30,16,BED-016,0
2026-07-01,16,BED-016,1
2026-07-02,16,BED-016,2
2026-07-03,16,BED-016,0
2026-07-04,16,BED-016,0
2026-07-05,16,BED-016,1
2026-07-06,16,BED-016,0
2026-07-07,16,BED-016,2
2026-07-08,16,BED-016,1
2026-07-09,16,BED-016,3
2026-07-10,16,BED-016,0
2026-07-11,16,BED-016,0
2026-07-12,16,BED-016,0
2026-07-13,16,BED-016,2
2026-07-14,16,BED-016,0
2026-07-15,16,BED-016,1
2026-07-16,16,BED-016,0
2026-07-17,16,BED-016,1
2026-07-18,16,BED-016,0
2026-07-19,16,BED-016,0
2026-07-20,16,BED-016,3
2026-07-21,16,BED-016,3
2026-07-22,16,BED-016,0
2026-07-23,16,BED-016,1
2026-07-24,16,BED-016,1
2026-07-25,16,BED-016,1
2026-07-26,16,BED-016,0
2026-07-27,16,BED-016,0
2026-07-28,16,BED-016,1
2026-07-29,16,BED-016,2
2026-07-30,16,BED-016,2
2026-07-31,16,BED-016,1
2026-08-01,16,BED-016,0
2026-08-02,16,BED-016,0
2026-08-03,16,BED-016,0
2026-08-04,16,BED-016,0
2026-08-05,16,BED-016,1
2026-08-06,16,BED-016,0
2026-08-07,16,BED-016,1
2026-08-08,16,BED-016,0
2026-08-09,16,BED-016,1
2026-08-10,16,BED-016,1
2026-08-11,16,BED-016,2
2026-08-12,16,BED-016,4
2026-08-13,16,BED-016,2
2026-08-14,16,BED-016,0
2026-08-15,16,BED-016,0
2026-08-16,16,BED-016,1
2026-08-17,16,BED-016,0
2026-08-18,16,BED-016,1
2026-08-19,16,BED-016,1
2026-08-20,16,BED-016,4
2026-08-21,16,BED-016,2
2026-08-22,16,BED-016,1
2026-08-23,16,BED-016,0
2026-08-24,16,BED-016,3
2026-02-26,17,BED-017,3
2026-02-27,17,BED-017,4
2026-02-28,17,BED-017,2
2026-03-01,17,BED-017,0
2026-03-02,17,BED-017,2
2026-03-03,17,BED-017,4
2026-03-04,17,BED-017,1
2026-03-05,17,BED-017,3
2026-03-06,17,BED-017,4
2026-03-07,17,BED-017,2
2026-03-08,17,BED-017,1
2026-03-09,17,BED-017,1
2026-03-10,17,BED-017,2
2026-03-11,17,BED-017,3
2026-03-12,17,BED-017,3
2026-03-13,17,BED-017,4
2026-03-14,17,BED-017,2
2026-03-15,17,BED-017,0
2026-03-16,17,BED-017,1
2026-03-17,17,BED-017,3
2026-03-18,17,BED-017,1
2026-03-19,17,BED-017,3
2026-03-20,17,BED-017,0
2026-03-21,17,BED-017,1
2026-03-22,17,BED-017,0
2026-03-23,17,BED-017,10
2026-03-24,17,BED-017,2
2026-03-25,17,BED-017,1
2026-03-26,17,BED-017,2
2026-03-27,17,BED-017,1
2026-03-28,17,BED-017,2
2026-03-29,17,BED-017,0
2026-03-30,17,BED-017,4
2026-03-31,17,BED-017,1
2026-04-01,17,BED-017,1
2026-04-02,17,BED-017,4
2026-04-03,17,BED-017,4
2026-04-04,17,BED-017,1
2026-04-05,17,BED-017,0
2026-04-06,17,BED-017,4
2026-04-07,17,BED-017,2
2026-04-08,17,BED-017,3
2026-04-09,17,BED-017,1
2026-04-10,17,BED-017,4
2026-04-11,17,BED-017,2
2026-04-12,17,BED-017,0
2026-04-13,17,BED-017,4
2026-04-14,17,BED-017,2
2026-04-15,17,BED-017,4
2026-04-16,17,BED-017,1
2026-04-17,17,BED-017,1
2026-04-18,17,BED-017,0
2026-04-19,17,BED-017,1
2026-04-20,17,BED-017,0
2026-04-21,17,BED-017,2
2026-04-22,17,BED-017,2
2026-04-23,17,BED-017,5
2026-04-24,17,BED-017,1
2026-04-25,17,BED-017,1
2026-04-26,17,BED-017,1
2026-04-27,17,BED-017,1
2026-04-28,17,BED-017,2
2026-04-29,17,BED-017,4
2026-04-30,17,BED-017,3
2026-05-01,17,BED-017,0
2026-05-02,17,BED-017,0
2026-05-03,17,BED-017,4
2026-05-04,17,BED-017,6
2026-05-05,17,BED-017,9
2026-05-06,17,BED-017,2
2026-05-07,17,BED-017,3
2026-05-08,17,BED-017,0
2026-05-09,17,BED-017,1
2026-05-10,17,BED-017,1
2026-05-11,17,BED-017,1
2026-05-12,17,BED-017,2
2026-05-13,17,BED-017,5
2026-05-14,17,BED-017,3
2026-05-15,17,BED-017,7
2026-05-16,17,BED-017,0
2026-05-17,17,BED-017,2
2026-05-18,17,BED-017,2
2026-05-19,17,BED-017,0
2026-05-20,17,BED-017,4
2026-05-21,17,BED-017,5
2026-05-22,17,BED-017,5
2026-05-23,17,BED-017,1
2026-05-24,17,BED-017,1
2026-05-25,17,BED-017,8
2026-05-26,17,BED-017,3
2026-05-27,17,BED-017,6
2026-05-28,17,BED-017,2
2026-05-29,17,BED-017,1
2026-05-30,17,BED-017,0
2026-05-31,17,BED-017,0
2026-06-01,17,BED-017,3
2026-06-02,17,BED-017,4
2026-06-03,17,BED-017,3
2026-06-04,17,BED-017,4
2026-06-05,17,BED-017,1
2026-06-06,17,BED-017,1
2026-06-07,17,BED-017,1
2026-06-08,17,BED-017,8
2026-06-09,17,BED-017,2
2026-06-10,17,BED-017,0
2026-06-11,17,BED-017,3
2026-06-12,17,BED-017,1
2026-06-13,17,BED-017,2
2026-06-14,17,BED-017,2
2026-06-15,17,BED-017,2
2026-06-16,17,BED-017,2
2026-06-17,17,BED-017,2
2026-06-18,17,BED-017,7
2026-06-19,17,BED-017,2
2026-06-20,17,BED-017,3
2026-06-21,17,BED-017,4
2026-06-22,17,BED-017,4
2026-06-23,17,BED-017,1
2026-06-24,17,BED-017,5
2026-06-25,17,BED-017,1
2026-06-26,17,BED-017,3
2026-06-27,17,BED-017,0
2026-06-28,17,BED-017,0
2026-06-29,17,BED-017,1
2026-06-30,17,BED-017,4
2026-07-01,17,BED-017,10
2026-07-02,17,BED-017,4
2026-07-03,17,BED-017,2
2026-07-04,17,BED-017,2
2026-07-05,17,BED-017,5
2026-07-06,17,BED-017,3
2026-07-07,17,BED-017,3
2026-07-08,17,BED-017,4
2026-07-09,17,BED-017,2
2026-07-10,17,BED-017,0
2026-07-11,17,BED-017,2
2026-07-12,17,BED-017,1
2026-07-13,17,BED-017,4
2026-07-14,17,BED-017,4
2026-07-15,17,BED-017,6
2026-07-16,17,BED-017,10
2026-07-17,17,BED-017,2
2026-07-18,17,BED-017,1
2026-07-19,17,BED-017,1
2026-07-20,17,BED-017,6
2026-07-21,17,BED-017,1
2026-07-22,17,BED-017,6
2026-07-23,17,BED-017,9
2026-07-24,17,BED-017,1
2026-07-25,17,BED-017,0
2026-07-26,17,BED-017,1
2026-07-27,17,BED-017,1
2026-07-28,17,BED-017,2
2026-07-29,17,BED-017,1
2026-07-30,17,BED-017,0
2026-07-31,17,BED-017,1
2026-08-01,17,BED-017,1
2026-08-02,17,BED-017,0
2026-08-03,17,BED-017,1
2026-08-04,17,BED-017,2
2026-08-05,17,BED-017,3
2026-08-06,17,BED-017,2
2026-08-07,17,BED-017,1
2026-08-08,17,BED-017,1
2026-08-09,17,BED-017,3
2026-08-10,17,BED-017,4
2026-08-11,17,BED-017,3
2026-08-12,17,BED-017,4
2026-08-13,17,BED-017,2
2026-08-14,17,BED-017,6
2026-08-15,17,BED-017,1
2026-08-16,17,BED-017,0
2026-08-17,17,BED-017,5
2026-08-18,17,BED-017,10
2026-08-19,17,BED-017,3
2026-08-20,17,BED-017,0
2026-08-21,17,BED-017,9
2026-08-22,17,BED-017,0
2026-08-23,17,BED-017,3
2026-08-24,17,BED-017,3
2026-02-26,18,BED-018,0
2026-02-27,18,BED-018,0
2026-02-28,18,BED-018,0
2026-03-01,18,BED-018,1
2026-03-02,18,BED-018,1
2026-03-03,18,BED-018,2
2026-03-04,18,BED-018,6
2026-03-05,18,BED-018,1
2026-03-06,18,BED-018,3
2026-03-07,18,BED-018,0
2026-03-08,18,BED-018,1
2026-03-09,18,BED-018,0
2026-03-10,18,BED-018,0
2026-03-11,18,BED-018,2
2026-03-12,18,BED-018,2
2026-03-13,18,BED-018,2
2026-03-14,18,BED-018,0
2026-03-15,18,BED-018,1
2026-03-16,18,BED-018,2
2026-03-17,18,BED-018,2
2026-03-18,18,BED-018,1
2026-03-19,18,BED-018,1
2026-03-20,18,BED-018,3
2026-03-21,18,BED-018,0
2026-03-22,18,BED-018,1
2026-03-23,18,BED-018,5
2026-03-24,18,BED-018,4
2026-03-25,18,BED-018,1
2026-03-26,18,BED-018,11
2026-03-27,18,BED-018,2
2026-03-28,18,BED-018,0
2026-03-29,18,BED-018,2
2026-03-30,18,BED-018,1
2026-03-31,18,BED-018,0
2026-04-01,18,BED-018,2
2026-04-02,18,BED-018,2
2026-04-03,18,BED-018,1
2026-04-04,18,BED-018,3
2026-04-05,18,BED-018,0
2026-04-06,18,BED-018,3
2026-04-07,18,BED-018,3
2026-04-08,18,BED-018,2
2026-04-09,18,BED-018,7
2026-04-10,18,BED-018,5
2026-04-11,18,BED-018,2
2026-04-12,18,BED-018,0
2026-04-13,18,BED-018,1
2026-04-14,18,BED-018,3
2026-04-15,18,BED-018,6
2026-04-16,18,BED-018,2
2026-04-17,18,BED-018,2
2026-04-18,18,BED-018,2
2026-04-19,18,BED-018,2
2026-04-20,18,BED-018,5
2026-04-21,18,BED-018,13
2026-04-22,18,BED-018,1
2026-04-23,18,BED-018,0
2026-04-24,18,BED-018,3
2026-04-25,18,BED-018,1
2026-04-26,18,BED-018,2
2026-04-27,18,BED-018,20
2026-04-28,18,BED-018,2
2026-04-29,18,BED-018,3
2026-04-30,18,BED-018,3
2026-05-01,18,BED-018,1
2026-05-02,18,BED-018,1
2026-05-03,18,BED-018,3
2026-05-04,18,BED-018,4
2026-05-05,18,BED-018,4
2026-05-06,18,BED-018,4
2026-05-07,18,BED-018,3
2026-05-08,18,BED-018,4
2026-05-09,18,BED-018,4
2026-05-10,18,BED-018,1
2026-05-11,18,BED-018,6
2026-05-12,18,BED-018,1
2026-05-13,18,BED-018,5
2026-05-14,18,BED-018,3
2026-05-15,18,BED-018,0
2026-05-16,18,BED-018,3
2026-05-17,18,BED-018,2
2026-05-18,18,BED-018,2
2026-05-19,18,BED-018,3
2026-05-20,18,BED-018,1
2026-05-21,18,BED-018,5
2026-05-22,18,BED-018,1
2026-05-23,18,BED-018,2
2026-05-24,18,BED-018,4
2026-05-25,18,BED-018,3
2026-05-26,18,BED-018,1
2026-05-27,18,BED-018,3
2026-05-28,18,BED-018,0
2026-05-29,18,BED-018,3
2026-05-30,18,BED-018,2
2026-05-31,18,BED-018,0
2026-06-01,18,BED-018,5
2026-06-02,18,BED-018,2
2026-06-03,18,BED-018,3
2026-06-04,18,BED-018,3
2026-06-05,18,BED-018,2
2026-06-06,18,BED-018,1
2026-06-07,18,BED-018,0
2026-06-08,18,BED-018,3
2026-06-09,18,BED-018,1
2026-06-10,18,BED-018,4
2026-06-11,18,BED-018,4
2026-06-12,18,BED-018,3
2026-06-13,18,BED-018,2
2026-06-14,18,BED-018,7
2026-06-15,18,BED-018,3
2026-06-16,18,BED-018,4
2026-06-17,18,BED-018,4
2026-06-18,18,BED-018,6
2026-06-19,18,BED-018,3
2026-06-20,18,BED-018,2
2026-06-21,18,BED-018,1
2026-06-22,18,BED-018,1
2026-06-23,18,BED-018,3
2026-06-24,18,BED-018,1
2026-06-25,18,BED-018,5
2026-06-26,18,BED-018,4
2026-06-27,18,BED-018,1
2026-06-28,18,BED-018,2
2026-06-29,18,BED-018,3
2026-06-30,18,BED-018,3
2026-07-01,18,BED-018,0
2026-07-02,18,BED-018,1
2026-07-03,18,BED-018,5
2026-07-04,18,BED-018,0
2026-07-05,18,BED-018,3
2026-07-06,18,BED-018,2
2026-07-07,18,BED-018,5
2026-07-08,18,BED-018,3
2026-07-09,18,BED-018,4
2026-07-10,18,BED-018,2
2026-07-11,18,BED-018,2
2026-07-12,18,BED-018,1
2026-07-13,18,BED-018,1
2026-07-14,18,BED-018,0
2026-07-15,18,BED-018,1
2026-07-16,18,BED-018,7
2026-07-17,18,BED-018,5
2026-07-18,18,BED-018,0
2026-07-19,18,BED-018,2
2026-07-20,18,BED-018,3
2026-07-21,18,BED-018,4
2026-07-22,18,BED-018,3
2026-07-23,18,BED-018,4
2026-07-24,18,BED-018,0
2026-07-25,18,BED-018,1
2026-07-26,18,BED-018,3
2026-07-27,18,BED-018,2
2026-07-28,18,BED-018,3
2026-07-29,18,BED-018,3
2026-07-30,18,BED-018,2
2026-07-31,18,BED-018,3
2026-08-01,18,BED-018,3
2026-08-02,18,BED-018,0
2026-08-03,18,BED-018,8
2026-08-04,18,BED-018,1
2026-08-05,18,BED-018,2
2026-08-06,18,BED-018,5
2026-08-07,18,BED-018,5
2026-08-08,18,BED-018,1
2026-08-09,18,BED-018,1
2026-08-10,18,BED-018,3
2026-08-11,18,BED-018,4
2026-08-12,18,BED-018,3
2026-08-13,18,BED-018,2
2026-08-14,18,BED-018,3
2026-08-15,18,BED-018,0
2026-08-16,18,BED-018,0
2026-08-17,18,BED-018,3
2026-08-18,18,BED-018,3
2026-08-19,18,BED-018,0
2026-08-20,18,BED-018,3
2026-08-21,18,BED-018,1
2026-08-22,18,BED-018,3
2026-08-23,18,BED-018,2
2026-08-24,18,BED-018,2
